id,number,team_name,robot_name,organization,city,region,country,program_id,program_name,grade
145385,60053B,bonk,Michael Jeffery Jordan,PAUL DUKE STEM HIGH SCHOOL,Norcross,Georgia,United States,1,VEX V5 Robotics Competition,High School
140407,63780A,LHS Azure Automatic,,LAKESIDE HIGH SCHOOL,Evans,Georgia,United States,1,VEX V5 Robotics Competition,High School
109585,71811N,Nemesis,Nemesis,NORTHVIEW HIGH SCHOOL,Johns Creek,Georgia,United States,1,VEX V5 Robotics Competition,High School
144458,71811V,Velocity,Velocity,NORTHVIEW HIGH SCHOOL,Johns Creek,Georgia,United States,1,VEX V5 Robotics Competition,High School
136178,71811X,X-Quisite,Psychological Horror.,NORTHVIEW HIGH SCHOOL,Johns Creek,Georgia,United States,1,VEX V5 Robotics Competition,High School
156235,84248A,R1C3,Pressure Cooker,Independent,Atlanta,Georgia,United States,1,VEX V5 Robotics Competition,High School
130559,89227A,Panther Robotics,Andersen,RIDGELAND HIGH SCHOOL,Rossville,Georgia,United States,1,VEX V5 Robotics Competition,High School
42928,4815C,CPC TEAM C,CPC-C,WEO CHANG PUI CHUNG MEMORIAL SCHOOL,Hong Kong,,Hong Kong,1,VEX V5 Robotics Competition,Middle School
54259,4815E,CPC Team E,,WEO CHANG PUI CHUNG MEMORIAL SCHOOL,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,Middle School
38248,5228A,KTSCSS1,KTSCSS,Kwok Tak Seng Catholic Secondary School,New Territories,,"Hong Kong, China",1,VEX V5 Robotics Competition,Middle School
31921,5589A,Wesley 1,,The Methodist Church HK Wesley College,Chai Wan,,"Hong Kong, China",1,VEX V5 Robotics Competition,Middle School
112838,76275D,HARROW 4,,Harrow International School Hong Kong,Tuen Mun,,"Hong Kong, China",1,VEX V5 Robotics Competition,Middle School
62450,936A,HKIS Actinium,HKIS Actinium,Hong Kong International School,Hong Kong,,Hong Kong,1,VEX V5 Robotics Competition,High School
68350,936B,HKIS Berkelium,HKIS Berkelium,Hong Kong International School,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
80385,936C,HKIS Chromium,HKIS Chromium,Hong Kong International School,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
179791,2636A,What did I do!,,Matt Robotics,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
154391,3708E,Shark Attack,Splash,Victoria Shanghai Academy,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
175365,3708F,"Metal, Bolts, & Sharks","Metal, Bolts, & Sharks",Victoria Shanghai Academy,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
176241,3708Z,Fin the Shark,Fin the Shark,Victoria Shanghai Academy,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
79132,4275B,CCK Bravo,,CMA Choi Cheung Kok Secondary School,Nt,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
151845,4275V,CCK Victory,,CMA Choi Cheung Kok Secondary School,Nt,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
178931,4275Z,CCK Zero,,CMA Choi Cheung Kok Secondary School,New Territories,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
17728,4694A,ARK,,BAPTIST LUI MING CHOI SECONDARY SCHOOL,Sha Tin,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
118764,4694B,BLMCSS - 2,,BAPTIST LUI MING CHOI SECONDARY SCHOOL,Sha Tin,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
38212,4815A,CPC TEAM A,,WEO CHANG PUI CHUNG MEMORIAL SCHOOL,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
31816,4815B,CPC TEAM B,,WEO CHANG PUI CHUNG MEMORIAL SCHOOL,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
38215,5039A,CMT-S1,,TWGHS Chang Ming Thien College,Kowloon,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
42934,5039B,CMT-S2,,TWGHS Chang Ming Thien College,Kowloon,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
119273,10368A,JSTEA,,Hong Kong Joint School Technology Education Association,New Territories,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
181987,11098A,NPL Robotics,,Po Leung Kuk Ngan Po Ling College,Kowloon,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
137788,11455A,SMCESPS,,St. Margaret's Co-educational English Secondary and Primary School,Sham Shui Po,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
174430,11618A,Black Kites,,Renaissance College,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
148977,12305A,TCCS stem teAm,,Tung Chung Catholic School,Island District,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
153558,12305B,TCCS roBotics team,,Tung Chung Catholic School,Island District,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
182304,12523A,12523 A,,American International School,Kowloon Tong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
182305,12523B,12523 B,,American International School,Kowloon Tong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
150191,15383A,YTT,Alien,TWGHs Yau Tze Tin Memorial College,New Territories,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
151962,18180A,TMMFSS,,Caritas Tuen Mun Marden Foundation Secondary School,New Territories,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
165923,21262T,ICS π,I like π,International Christian School,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
182899,24587H,Sigma,,Carmel Divine Grace Foundation Secondary School,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
178606,32981A,South Island School Team,,South Island School,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
178608,32982A,West Island School team,,West Island School,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
168851,47141A,CAIS 1,CAIS 1,Christian Alliance International School,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
168153,54027A,Christ College,CCST,Christ College,New Territories,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
173689,70909A,CLBSS,,CLBSS,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
105928,76275A,Harrow 1,,Harrow International School Hong Kong,Tuen Mun,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
112836,76275B,HARROW 2,,Harrow International School Hong Kong,Tuen Mun,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
112837,76275C,HARROW 3,,Harrow International School Hong Kong,Tuen Mun,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
167057,85410A,VEX@HW,,Hon Wah College,Hong Kong,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
166844,86254A,272A,,Capmi HKAGE,Taipo,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
168190,86254B,CAPMI1,272K,Capmi HKAGE,Taipo,,"Hong Kong, China",1,VEX V5 Robotics Competition,High School
181744,17024A,Awael Freshmen,Twenty Eight,Alawael Bilingual School,Sabah Alsalem,,Kuwait,1,VEX V5 Robotics Competition,High School
181745,17024B,Awael JR,The Clutcher,Alawael Bilingual School,Sabah Alsalem,,Kuwait,1,VEX V5 Robotics Competition,High School
181322,18482A,Nibras 2,,Al Nibras International Bilingual School,Farwaniyah,,Kuwait,1,VEX V5 Robotics Competition,High School
167519,18687A,SACGC ROBOTICS,,Sabah Al-Ahmad Center for Giftedness and Creativity (SACGC),Kuwait City,,Kuwait,1,VEX V5 Robotics Competition,High School
181327,29416A,Albeet team,,Albeet club,Alqusoor,,Kuwait,1,VEX V5 Robotics Competition,High School
181464,29930A,CBS HS,,Canadian Bilingual School,Farwaniya,,Kuwait,1,VEX V5 Robotics Competition,High School
181371,40021A,Tech Titans,Attack Titan,Rawd Al Saleheen Bilingual School,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
181374,45386A,Q8i,,Khaled ben saaid,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
180783,50999A,Aladwani,Hydra,Aladwani,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
181540,55711A,Kuwait1,,Kuwait Information Technology Society,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
181329,55720B,Alassma Girls,,Asmaa bent Alhareth Highschool for girls,Alnezha,,Kuwait,1,VEX V5 Robotics Competition,High School
181328,55721C,EMS 25,,Alemam Malek Highschool for boys,Mubarak Alkabeer,,Kuwait,1,VEX V5 Robotics Competition,High School
181301,55722A,Alrawdatian team,,Alroudtain Highschool for girls,Sabah Alahmad Third,,Kuwait,1,VEX V5 Robotics Competition,High School
181297,55723A,Habibah Team,,Habibah bint Shuriq Alansaria Highschool for Girls,Jaber Alahmad,,Kuwait,1,VEX V5 Robotics Competition,High School
181294,55724A,Alsubahia team,,Alsubahia high school for girls,Alsubahia,,Kuwait,1,VEX V5 Robotics Competition,High School
181290,55727A,Orwah Team,,Orwah ibn Alzobeer,Aljahraa,,Kuwait,1,VEX V5 Robotics Competition,High School
180793,55728A,RoboTech,,Salah Aldien High School,Zahra,,Kuwait,1,VEX V5 Robotics Competition,High School
180788,55729A,RHS Team,,Alrawda High School,Alrawda,,Kuwait,1,VEX V5 Robotics Competition,High School
180795,61011W,Abdullah Alotaibi School,,Abdullah Alotaibi High School,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
168743,64061A,KIES Leaders Team,,Kuwait International English School (KIES),Hawally,,Kuwait,1,VEX V5 Robotics Competition,High School
181295,67723A,GES team,Hs-Ges,Gulf English School (GES),Alsalmiya,,Kuwait,1,VEX V5 Robotics Competition,High School
181874,67723B,GES team,Hs-Ges,Gulf English School (GES),Alsalmiya,,Kuwait,1,VEX V5 Robotics Competition,High School
180790,68444A,Aljahiz School,,Aljahiz high school,Alfarwaniah,,Kuwait,1,VEX V5 Robotics Competition,High School
182546,75485A,KES VO1D PLUS,VO1D PLUS,kes.edu.kw,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
182547,75485B,KES Turbo Bots,Diesel,kes.edu.kw,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
151204,76290C,Ibn Alameed,Jumaru,MoE-PS,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
151205,76290D,Maria alqabtya,,Maria alqbtiya,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
181804,76290X,Ibn Alameed 2,,Ibn Alameed High School,Omariya,,Kuwait,1,VEX V5 Robotics Competition,High School
167384,76764A,ATIS-HS,ATIS-VEX,A'Takamul International School,Kuwait,,Kuwait,1,VEX V5 Robotics Competition,High School
181746,82553B,RBS-VEX,,Resala School,Al-Ahmadi,,Kuwait,1,VEX V5 Robotics Competition,High School
181318,86289A,IQAS,,IQAS,Jleeb,,Kuwait,1,VEX V5 Robotics Competition,High School
172854,96500F,Faltech,,Women’s Cultural and Social Society,Kuwait City,,Kuwait,1,VEX V5 Robotics Competition,High School
173817,20207A,Team Tiger,,CA Acadamy,Addis Ababa,,Ethiopia,1,VEX V5 Robotics Competition,High School
173815,20207C,Team Abyssinia,,CA Acadamy,Addis Ababa,,Ethiopia,1,VEX V5 Robotics Competition,High School
173921,20251A,Team 5KBot,,hilside,Addis Ababa,,Ethiopia,1,VEX V5 Robotics Competition,High School
173916,22337A,Team BIS,,BIS,Addis Ababa,,Ethiopia,1,VEX V5 Robotics Competition,High School
173917,22337B,Team Geez,,BIS,Addis Ababa,,Ethiopia,1,VEX V5 Robotics Competition,High School
93519,15376B,Vortex 3S,,École secondaire des Trois-Saisons,Terrebonne,Quebec,Canada,1,VEX V5 Robotics Competition,High School
131868,15376C,Vortex 3S,,École secondaire des Trois-Saisons,Terrebonne,Quebec,Canada,1,VEX V5 Robotics Competition,High School
153108,15376F,Vortex 3S,,École secondaire des Trois-Saisons,Terrebonne,Quebec,Canada,1,VEX V5 Robotics Competition,High School
104264,20315C,Marcelline C,,Collège Sainte-Marcelline,Montreal,Quebec,Canada,1,VEX V5 Robotics Competition,High School
93350,20315D,Marcelline D,,Collège Sainte-Marcelline,Montreal,Quebec,Canada,1,VEX V5 Robotics Competition,High School
160242,58676H,Corsaires H,,Ecole Pointe-Levy,Lévis,Quebec,Canada,1,VEX V5 Robotics Competition,High School
175672,58676R,Corsaires R,,Ecole Pointe-Levy,Lévis,Quebec,Canada,1,VEX V5 Robotics Competition,High School
175668,58676X,Corsaires X,,Ecole Pointe-Levy,Lévis,Quebec,Canada,1,VEX V5 Robotics Competition,High School
175677,61119A,Corsaires FP - A,,Centre de formation professionnelle de Lévis,Lévis,Quebec,Canada,1,VEX V5 Robotics Competition,High School
113855,74947K,Fenix - Karma,,Ecole Secondaire Massey-Vanier,Cowansville,Quebec,Canada,1,VEX V5 Robotics Competition,High School
121183,74947N,Fenix - Nirvana,,Ecole Secondaire Massey-Vanier,Cowansville,Quebec,Canada,1,VEX V5 Robotics Competition,High School
145560,74947V,Fenix - Viper,,Ecole Secondaire Massey-Vanier,Cowansville,Quebec,Canada,1,VEX V5 Robotics Competition,High School
145559,74947W,Fenix - Windex,,Ecole Secondaire Massey-Vanier,Cowansville,Quebec,Canada,1,VEX V5 Robotics Competition,High School
145565,74947X,Fenix - X-Calibur,,Ecole Secondaire Massey-Vanier,Cowansville,Quebec,Canada,1,VEX V5 Robotics Competition,High School
145556,74947Y,Fenix - Y-dra,,Ecole Secondaire Massey-Vanier,Cowansville,Quebec,Canada,1,VEX V5 Robotics Competition,High School
145566,74947Z,Fenix - Zeus,,Ecole Secondaire Massey-Vanier,Cowansville,Quebec,Canada,1,VEX V5 Robotics Competition,High School
139421,15376E,Vortex 3S,,École secondaire des Trois-Saisons,Terrebonne,Quebec,Canada,1,VEX V5 Robotics Competition,Middle School
112366,74947D,Fenix - Dynamite,,Ecole Secondaire Massey-Vanier,Cowansville,Quebec,Canada,1,VEX V5 Robotics Competition,Middle School
112369,74947F,Fenix - Ferrari,,Ecole Secondaire Massey-Vanier,Cowansville,Quebec,Canada,1,VEX V5 Robotics Competition,Middle School
159544,49651Z,HA_LEGACY,Terrenator,Howard Academy,Panama,,Panama,1,VEX V5 Robotics Competition,High School
90827,55098A,ISP Robo Dolphins,,International School of Panama,Panama City,,Panama,1,VEX V5 Robotics Competition,High School
138100,55098B,ISP Cyber Dolphins,,International School of Panama,Panama City,,Panama,1,VEX V5 Robotics Competition,High School
176852,55098C,ISP Mecha Dolphins,,International School of Panama,Panama City,,Panama,1,VEX V5 Robotics Competition,High School
167906,91694B,AIAP MechaLions,,Academia Internacional Árabe Panameña,Colon,,Panama,1,VEX V5 Robotics Competition,High School
102963,10190C,Stoneham Spartans: Team Serpent,Carpet,Town of Stoneham,Stoneham,Massachusetts,United States,1,VEX V5 Robotics Competition,Middle School
66041,643A,"Womp, womp!",,OAK MOUNTAIN HIGH SCHOOL,Birmingham,Alabama,United States,1,VEX V5 Robotics Competition,High School
72290,643E,shake n bake,Badnik,OAK MOUNTAIN HIGH SCHOOL,Birmingham,Alabama,United States,1,VEX V5 Robotics Competition,High School
72289,643F,F Team,,OAK MOUNTAIN HIGH SCHOOL,Birmingham,Alabama,United States,1,VEX V5 Robotics Competition,High School
61548,643T,Kachow!,Lightning McQueen,OAK MOUNTAIN HIGH SCHOOL,Birmingham,Alabama,United States,1,VEX V5 Robotics Competition,High School
22030,4828A,BrewTech Robotics - A,Stryker,BREWTECH TECHNOLOGY MAGNET HIGH SCHOOL,Montgomery,Alabama,United States,1,VEX V5 Robotics Competition,High School
65939,4828S,Shadow,Shadow,BREWTECH TECHNOLOGY MAGNET HIGH SCHOOL,Montgomery,Alabama,United States,1,VEX V5 Robotics Competition,High School
109395,4828X,Redux,Redux,BREWTECH TECHNOLOGY MAGNET HIGH SCHOOL,Montgomery,Alabama,United States,1,VEX V5 Robotics Competition,High School
57341,8448A,the A-Team,Uneducated Swine,MOUNTAIN BROOK HIGH SCHOOL,Mountain Brook,Alabama,United States,1,VEX V5 Robotics Competition,High School
174634,8448G,winGmen,,MOUNTAIN BROOK HIGH SCHOOL,Mountain Brook,Alabama,United States,1,VEX V5 Robotics Competition,High School
174633,8448X,Team Rocket,Laika,MOUNTAIN BROOK HIGH SCHOOL,Mountain Brook,Alabama,United States,1,VEX V5 Robotics Competition,High School
53419,9848A,HAMMER TIME,,MADISON COUNTY HIGH SCHOOL,Gurley,Alabama,United States,1,VEX V5 Robotics Competition,High School
123361,13907F,Vader,,AUTAUGA COUNTY TECHNOLOGY CENTER,Prattville,Alabama,United States,1,VEX V5 Robotics Competition,High School
156328,13907Y,ACTC Y,,AUTAUGA COUNTY TECHNOLOGY CENTER,Prattville,Alabama,United States,1,VEX V5 Robotics Competition,High School
134246,20605A,First Class,,ALEXANDRIA HIGH SCHOOL,Alexandria,Alabama,United States,1,VEX V5 Robotics Competition,High School
148151,20605B,Vault Tec,,ALEXANDRIA HIGH SCHOOL,Alexandria,Alabama,United States,1,VEX V5 Robotics Competition,High School
121989,30207A,R3,,THE ALTAMONT SCHOOL,Birmingham,Alabama,United States,1,VEX V5 Robotics Competition,High School
176233,31218W,The Moderately Sized Wave,Bama Blaze,ETOWAH HIGH SCHOOL,Attalla,Alabama,United States,1,VEX V5 Robotics Competition,High School
154324,35016Z,(AERO) It’ll buff,,ARAB HIGH SCHOOL,Arab,Alabama,United States,1,VEX V5 Robotics Competition,High School
169843,36064A,The Flux Capacitors,,Pike Road STEM Club,Pike Road,Alabama,United States,1,VEX V5 Robotics Competition,High School
96219,36830A,Leprechauns,Leprechauns,Auburn High School,Auburn,Alabama,United States,1,VEX V5 Robotics Competition,High School
96886,36830B,Roshambo,Roshambo,Auburn High School,Auburn,Alabama,United States,1,VEX V5 Robotics Competition,High School
130056,36830C,Hephaestus,Hephaestus,AUBURN HIGH SCHOOL,Auburn,Alabama,United States,1,VEX V5 Robotics Competition,High School
104853,36830D,Kobalt,Kobalt,Auburn High School,Auburn,Alabama,United States,1,VEX V5 Robotics Competition,High School
104636,36867A,T5,Catasaurus Rex,CENTRAL HIGH SCHOOL,Phenix City,Alabama,United States,1,VEX V5 Robotics Competition,High School
110330,36867C,ATJ,,Central Freshman Academy,Phenix City,Alabama,United States,1,VEX V5 Robotics Competition,High School
111263,36867D,Pretty in Pink,Draculaura,Central High School,Phenix City,Alabama,United States,1,VEX V5 Robotics Competition,High School
140998,38241A,Atomos,,FAITH ACADEMY,Mobile,Alabama,United States,1,VEX V5 Robotics Competition,High School
173553,38241X,Genesis,,FAITH ACADEMY,Mobile,Alabama,United States,1,VEX V5 Robotics Competition,High School
153393,41469A,SEHS JROTC1,Colonel Tony,STANHOPE ELMORE HIGH SCHOOL,Millbrook,Alabama,United States,1,VEX V5 Robotics Competition,High School
156637,47969W,The Legacy,,PIKE ROAD HIGH SCHOOL,Pike Road,Alabama,United States,1,VEX V5 Robotics Competition,High School
143518,54500B,Blount Team 2,Leopards 2,MATTIE T BLOUNT HIGH SCHOOL,Eight Mile,Alabama,United States,1,VEX V5 Robotics Competition,High School
116262,56448C,High Gear,Turbo,HARTSELLE HIGH SCHOOL,Hartselle,Alabama,United States,1,VEX V5 Robotics Competition,High School
